"","account_id","opening_date","statement_frequency","district_name","credit_cards","loan","loan_amount","loan_payment","loan_term","loan_status","loan_default","max_withdrawal","min_withdrawal","cc_payment","max_balance","min_balance"
"1593",1781,"1996-06-23","monthly","Praha - vychod",0,"F","NA","NA","NA","NA","NA",40649,14,79,69580,400
"1594",1782,"1993-05-12","monthly","Mlada Boleslav",1,"F","NA","NA","NA","NA","NA",8900,15,131,86875,700
"1595",1783,"1997-09-11","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",13508,15,37,47570,900
"1596",1784,"1993-05-08","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",28000,15,137,43155,400
"1597",1785,"1996-10-25","monthly","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",6900,15,50,38171,1100
"1598",1786,"1993-05-25","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",45920,15,143,91021,1000
"1599",1788,"1994-01-04","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",36337,6,143,59549,1100
"1600",1789,"1993-10-23","monthly","Nachod",0,"F","NA","NA","NA","NA","NA",12800,10,50,72010,400
"1601",1790,"1997-09-08","monthly","Karvina",1,"F","NA","NA","NA","NA","NA",17093,15,35,56393,600
"1602",1791,"1996-02-03","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",19574,15,75,63510,300
"1603",1792,"1993-12-16","monthly","Melnik",0,"F","NA","NA","NA","NA","NA",13150,15,118,33938,1000
"1604",1793,"1995-06-10","monthly","Breclav",0,"F","NA","NA","NA","NA","NA",19000,15,89,55295,200
"1605",1794,"1997-07-23","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",11256,15,38,39287,1000
"1606",1795,"1997-08-21","monthly","Blansko",0,"F","NA","NA","NA","NA","NA",29055,15,34,77313,500
"1607",1796,"1995-10-14","monthly","Pisek",0,"F","NA","NA","NA","NA","NA",30015,15,77,71490,400
"1608",1797,"1994-08-01","monthly","Karlovy Vary",0,"F","NA","NA","NA","NA","NA",44160,15,113,85296,500
"1609",1798,"1997-11-28","monthly","Nachod",0,"F","NA","NA","NA","NA","NA",36480,15,28,79936,800
"1610",1799,"1996-09-13","monthly","Nymburk",0,"F","NA","NA","NA","NA","NA",10850,2,57,28858,600
"1611",1800,"1996-03-14","monthly","Trutnov",1,"F","NA","NA","NA","NA","NA",29060,15,68,67390,400
"1612",1801,"1993-02-13","monthly","Nachod",0,"T","165960","4610","36","expired","FALSE",54300,3,188,148809,700
"1613",1802,"1995-03-10","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",8600,14,93,36308,800
"1614",1803,"1995-07-29","monthly","Karlovy Vary",1,"F","NA","NA","NA","NA","NA",8600,7,108,78117,400
"1615",1805,"1993-02-02","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",58000,15,159,148229,1100
"1616",1806,"1993-01-19","monthly","Teplice",1,"F","NA","NA","NA","NA","NA",9650,15,139,34124,400
"1617",1807,"1997-10-15","monthly","Tabor",0,"F","NA","NA","NA","NA","NA",30720,15,30,73925,200
"1618",1808,"1997-05-16","monthly","Plzen - sever",0,"T","385584","8033","48","current","FALSE",61900,15,47,156592,400
"1619",1810,"1995-09-03","monthly","Svitavy",0,"F","NA","NA","NA","NA","NA",26552,15,82,61028,800
"1620",1811,"1993-09-22","monthly","Teplice",0,"T","239460","3991","60","current","FALSE",35918,15,142,80438,300
"1621",1812,"1996-10-08","monthly","Tachov",0,"F","NA","NA","NA","NA","NA",6150,15,49,22282,1000
"1622",1813,"1994-02-11","monthly","Pardubice",0,"F","NA","NA","NA","NA","NA",63700,15,176,148219,1100
"1623",1814,"1997-09-23","monthly","Pelhrimov",0,"F","NA","NA","NA","NA","NA",6950,15,29,40367,1100
"1624",1815,"1993-04-17","monthly","Zdar nad Sazavou",0,"F","NA","NA","NA","NA","NA",26856,15,140,60602,500
"1625",1816,"1993-10-08","monthly","Chrudim",1,"F","NA","NA","NA","NA","NA",4250,14,127,27063,1000
"1626",1817,"1996-12-16","monthly","Praha - vychod",0,"F","NA","NA","NA","NA","NA",30250,15,50,74896,700
"1627",1818,"1997-02-25","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",24975,14,46,79888,300
"1628",1820,"1994-04-22","monthly","Praha - vychod",0,"F","NA","NA","NA","NA","NA",25157,15,115,56069,500
"1629",1821,"1995-04-07","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",30572,15,91,64090,500
"1630",1822,"1993-05-05","monthly","Sokolov",0,"F","NA","NA","NA","NA","NA",13700,15,137,48587,900
"1631",1823,"1996-09-28","monthly","Beroun",0,"F","NA","NA","NA","NA","NA",10300,15,51,27648,1000
"1632",1824,"1994-01-17","monthly","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",36102,15,119,92917,300
"1633",1825,"1995-12-05","monthly","Beroun",0,"F","NA","NA","NA","NA","NA",25200,15,86,62135,500
"1634",1826,"1994-05-22","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",33600,15,114,77283,600
"1635",1827,"1993-09-06","monthly","Praha - vychod",0,"F","NA","NA","NA","NA","NA",11000,13,129,32280,400
"1636",1828,"1994-09-28","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",64800,15,139,186881,1000
"1637",1829,"1993-02-27","monthly","Hradec Kralove",0,"F","NA","NA","NA","NA","NA",22300,6,148,46470,900
"1638",1830,"1993-02-08","monthly","Praha - vychod",0,"F","NA","NA","NA","NA","NA",28300,15,147,53212,1000
"1639",1831,"1993-09-21","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",13400,15,123,35919,600
"1640",1832,"1996-04-01","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",31082,15,73,71640,1100
"1641",1833,"1997-11-15","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",10600,15,24,47006,900
"1642",1834,"1993-08-03","monthly","Uherske Hradiste",0,"F","NA","NA","NA","NA","NA",35520,15,138,88671,700
"1643",1835,"1994-12-24","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",26500,15,103,102173,800
"1644",1836,"1996-02-15","monthly","Havlickuv Brod",0,"F","NA","NA","NA","NA","NA",29500,15,74,64798,900
"1645",1837,"1993-06-24","monthly","Cheb",0,"F","NA","NA","NA","NA","NA",33654,15,133,111641,300
"1646",1838,"1994-05-26","monthly","Frydek - Mistek",0,"F","NA","NA","NA","NA","NA",53000,15,116,128335,400
"1647",1839,"1997-06-22","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",20307,15,38,73100,600
"1648",1840,"1997-01-22","monthly","Tabor",1,"F","NA","NA","NA","NA","NA",24500,15,50,43051,900
"1649",1841,"1997-06-12","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",14880,15,48,52708,300
"1650",1843,"1993-01-30","monthly","Pribram",1,"T","105804","2939","36","expired","FALSE",26448,15,152,71458,1000
"1651",1844,"1993-01-06","monthly","Chrudim",0,"F","NA","NA","NA","NA","NA",6840,13,145,47335,500
"1652",1845,"1997-08-20","monthly","Pardubice",0,"F","NA","NA","NA","NA","NA",50500,15,41,126773,800
"1653",1846,"1995-06-17","monthly","Kutna Hora",0,"F","NA","NA","NA","NA","NA",7560,15,81,28322,1000
"1654",1847,"1996-04-04","monthly","Pardubice",0,"F","NA","NA","NA","NA","NA",13200,15,67,62975,1100
"1655",1848,"1994-08-04","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",8000,15,117,35868,1000
"1656",1851,"1993-05-23","monthly","Brno - venkov",0,"F","NA","NA","NA","NA","NA",24200,15,168,63082,1000
"1657",1852,"1993-07-05","monthly","Jablonec n. Nisou",0,"F","NA","NA","NA","NA","NA",11000,10,140,31856,400
"1658",1853,"1997-01-29","monthly","Melnik",0,"F","NA","NA","NA","NA","NA",28071,5,82,61315,800
"1659",1854,"1997-02-02","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",28600,15,48,74351,200
"1660",1855,"1996-10-27","monthly","Chomutov",0,"F","NA","NA","NA","NA","NA",12750,15,49,32266,400
"1661",1856,"1994-06-19","monthly","Plzen - mesto",1,"F","NA","NA","NA","NA","NA",5160,15,105,33202,800
"1662",1857,"1997-08-18","monthly","Litomerice",0,"F","NA","NA","NA","NA","NA",10293,15,42,61859,1100
"1663",1858,"1995-02-18","monthly","Olomouc",0,"F","NA","NA","NA","NA","NA",14250,15,90,36429,900
"1664",1859,"1996-02-02","monthly","Svitavy",1,"F","NA","NA","NA","NA","NA",13950,15,71,30921,1100
"1665",1860,"1997-01-02","monthly","Karvina",1,"F","NA","NA","NA","NA","NA",5280,9,49,22611,600
"1666",1861,"1993-07-02","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",34080,15,137,97824,500
"1667",1863,"1997-04-01","monthly","Uherske Hradiste",1,"F","NA","NA","NA","NA","NA",15040,15,56,59684,1100
"1668",1865,"1994-05-04","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",10900,15,113,42820,800
"1669",1866,"1997-11-17","monthly","Kladno",1,"F","NA","NA","NA","NA","NA",21208,15,29,59117,300
"1670",1867,"1995-11-15","monthly","Usti nad Orlici",1,"F","NA","NA","NA","NA","NA",37395,15,75,91733,800
"1671",1869,"1996-06-14","monthly","Hl.m. Praha",0,"T","37944","1054","36","current","FALSE",36996,15,61,100075,500
"1672",1870,"1994-06-25","monthly","Praha - vychod",0,"F","NA","NA","NA","NA","NA",32150,15,110,78638,700
"1673",1871,"1994-05-10","monthly","Rychnov nad Kneznou",0,"F","NA","NA","NA","NA","NA",34552,15,114,75911,200
"1674",1872,"1997-09-17","monthly","Trebic",1,"F","NA","NA","NA","NA","NA",19172,15,34,66821,700
"1675",1874,"1993-03-27","monthly","Nymburk",0,"F","NA","NA","NA","NA","NA",3151,2,135,36801,400
"1676",1875,"1993-08-21","monthly","Chrudim",0,"F","NA","NA","NA","NA","NA",4641,15,125,25839,1000
"1677",1876,"1997-09-20","monthly","Hl.m. Praha",1,"T","209040","8710","24","current","FALSE",45440,15,34,74277,900
"1678",1877,"1993-12-13","monthly","Sumperk",1,"F","NA","NA","NA","NA","NA",11200,15,118,52309,700
"1679",1879,"1994-05-13","monthly","Praha - vychod",0,"F","NA","NA","NA","NA","NA",5300,10,113,18341,1000
"1680",1880,"1994-02-25","monthly","Sumperk",1,"F","NA","NA","NA","NA","NA",49319,10,204,91958,500
"1681",1881,"1997-08-17","monthly","Prostejov",0,"F","NA","NA","NA","NA","NA",12795,15,35,39288,1100
"1682",1882,"1993-12-21","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",11400,15,131,34014,300
"1683",1884,"1996-12-24","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",16900,15,50,43390,800
"1684",1885,"1996-08-13","monthly","Pardubice",1,"F","NA","NA","NA","NA","NA",48934,7,96,69732,600
"1685",1886,"1996-03-05","monthly","Ceska Lipa",0,"T","162468","4513","36","current","FALSE",40614,15,69,83863,700
"1686",1887,"1993-05-09","monthly","Frydek - Mistek",0,"F","NA","NA","NA","NA","NA",12618,15,151,46923,900
"1687",1888,"1996-10-21","monthly","Kutna Hora",0,"T","57360","4780","12","expired","TRUE",43260,2,82,78725,-5851
"1688",1889,"1995-02-06","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",9450,15,89,45255,800
"1689",1891,"1993-04-10","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",11900,15,178,91604,800
"1690",1892,"1993-07-13","monthly","Plzen - sever",0,"F","NA","NA","NA","NA","NA",8500,15,127,31010,900
"1691",1893,"1996-07-20","monthly","Rychnov nad Kneznou",1,"F","NA","NA","NA","NA","NA",60500,15,75,147449,900
"1692",1894,"1996-08-29","monthly","Kutna Hora",1,"F","NA","NA","NA","NA","NA",35859,11,58,89165,1100
"1693",1895,"1996-07-12","monthly","Jablonec n. Nisou",1,"F","NA","NA","NA","NA","NA",26872,15,62,63939,12112
"1694",1896,"1993-10-05","monthly","Ostrava - mesto",1,"F","NA","NA","NA","NA","NA",59300,15,159,144478,600
"1695",1898,"1993-04-01","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",20101,15,144,50545,1000
"1696",1899,"1996-11-05","monthly","Plzen - mesto",0,"F","NA","NA","NA","NA","NA",4622,15,53,27895,800
"1697",1900,"1996-07-27","monthly","Plzen - jih",0,"F","NA","NA","NA","NA","NA",36498,15,59,85653,1000
"1698",1901,"1995-12-01","monthly","Cesky Krumlov",0,"F","NA","NA","NA","NA","NA",27086,15,75,62730,1100
"1699",1903,"1996-07-05","monthly","Praha - zapad",0,"F","NA","NA","NA","NA","NA",10900,15,77,62799,1100
"1700",1904,"1996-05-18","monthly","Karvina",1,"F","NA","NA","NA","NA","NA",13600,15,71,44396,500
"1701",1905,"1996-05-25","monthly","Chomutov",0,"F","NA","NA","NA","NA","NA",22682,15,64,59419,400
"1702",1906,"1996-08-01","monthly","Hl.m. Praha",0,"T","44952","1873","24","current","FALSE",53400,15,69,127317,1000
"1703",1907,"1997-03-25","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",27398,15,44,70444,700
"1704",1908,"1994-09-13","monthly","Strakonice",0,"F","NA","NA","NA","NA","NA",11500,15,105,33344,700
"1705",1909,"1993-01-12","monthly","Ceske Budejovice",0,"F","NA","NA","NA","NA","NA",4950,15,139,26403,800
"1706",1910,"1996-09-06","monthly","Prostejov",0,"F","NA","NA","NA","NA","NA",41760,15,58,107910,800
"1707",1911,"1994-08-21","monthly","Frydek - Mistek",0,"F","NA","NA","NA","NA","NA",39040,1,109,64917,-2020
"1708",1912,"1993-08-15","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",9300,15,125,45606,1000
"1709",1913,"1996-06-06","monthly","Rychnov nad Kneznou",1,"F","NA","NA","NA","NA","NA",8400,13,82,69499,300
"1710",1914,"1995-01-24","monthly","Plzen - jih",0,"F","NA","NA","NA","NA","NA",28320,13,130,80553,700
"1711",1915,"1997-04-14","monthly","Benesov",1,"F","NA","NA","NA","NA","NA",13937,15,44,34137,900
"1712",1916,"1996-02-16","monthly","Olomouc",0,"F","NA","NA","NA","NA","NA",11700,15,87,65146,300
"1713",1917,"1995-12-13","monthly","Opava",0,"F","NA","NA","NA","NA","NA",4415,15,69,26464,1000
"1714",1918,"1994-04-10","monthly","Karlovy Vary",0,"F","NA","NA","NA","NA","NA",10400,15,123,37580,800
"1715",1919,"1994-12-04","monthly","Pisek",0,"F","NA","NA","NA","NA","NA",60800,15,110,133745,800
"1716",1920,"1996-04-08","monthly","Teplice",0,"F","NA","NA","NA","NA","NA",29600,15,91,66226,700
"1717",1921,"1997-06-27","monthly","Havlickuv Brod",1,"F","NA","NA","NA","NA","NA",6700,8,40,23810,900
"1718",1922,"1996-02-09","monthly","Prostejov",0,"F","NA","NA","NA","NA","NA",64900,15,77,115427,800
"1719",1924,"1996-05-16","monthly","Zdar nad Sazavou",0,"F","NA","NA","NA","NA","NA",12050,15,59,69907,300
"1720",1925,"1993-08-03","monthly","Pribram",0,"F","NA","NA","NA","NA","NA",11300,15,131,43198,600
"1721",1926,"1993-01-06","monthly","Litomerice",0,"F","NA","NA","NA","NA","NA",8500,14,171,32624,700
"1722",1927,"1995-08-04","monthly","Havlickuv Brod",0,"F","NA","NA","NA","NA","NA",8610,10,83,28661,600
"1723",1928,"1997-03-02","monthly","Karvina",0,"T","55632","2318","24","current","FALSE",23522,15,52,56990,500
"1724",1929,"1997-07-06","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",13000,13,47,57532,600
"1725",1930,"1993-06-27","monthly","Beroun",0,"F","NA","NA","NA","NA","NA",6520,15,130,36529,1100
"1726",1931,"1993-11-23","monthly","Strakonice",0,"F","NA","NA","NA","NA","NA",23040,15,139,42607,1100
"1727",1932,"1996-04-03","monthly","Jablonec n. Nisou",0,"F","NA","NA","NA","NA","NA",22651,0,77,44348,-3400
"1728",1933,"1997-04-04","monthly","Jablonec n. Nisou",0,"F","NA","NA","NA","NA","NA",5706,15,43,30827,1100
"1729",1934,"1994-10-05","monthly","Nachod",0,"F","NA","NA","NA","NA","NA",29760,15,129,112712,300
"1730",1935,"1996-08-15","monthly","Louny",0,"F","NA","NA","NA","NA","NA",74812,15,57,140272,1100
"1731",1936,"1995-07-18","monthly","Karvina",1,"F","NA","NA","NA","NA","NA",4410,15,79,26266,500
"1732",1937,"1993-05-18","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",5450,15,131,30336,1100
"1733",1938,"1994-06-25","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",36225,15,110,83399,600
"1734",1940,"1993-12-22","monthly","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",5600,15,117,26055,700
"1735",1941,"1993-11-15","monthly","Prostejov",0,"F","NA","NA","NA","NA","NA",49800,15,122,69896,200
"1736",1943,"1996-11-26","monthly","Nymburk",0,"F","NA","NA","NA","NA","NA",25032,15,52,71840,300
"1737",1944,"1993-02-12","monthly","Olomouc",0,"F","NA","NA","NA","NA","NA",26970,15,145,68964,700
"1738",1945,"1995-11-09","monthly","Breclav",0,"F","NA","NA","NA","NA","NA",47200,15,77,69976,700
"1739",1946,"1997-09-16","monthly","Nachod",0,"F","NA","NA","NA","NA","NA",27897,15,33,61275,600
"1740",1947,"1993-11-12","monthly","Jablonec n. Nisou",1,"F","NA","NA","NA","NA","NA",14600,15,120,64753,900
"1741",1948,"1996-04-08","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",63900,15,98,149751,800
"1742",1949,"1994-05-04","monthly","Usti nad Labem",0,"F","NA","NA","NA","NA","NA",18400,15,126,52902,500
"1743",1950,"1997-08-01","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",19136,15,36,43571,700
"1744",1951,"1997-08-07","monthly","Cheb",0,"F","NA","NA","NA","NA","NA",30612,15,36,82400,900
"1745",1952,"1993-11-28","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",38240,13,125,57016,-2102
"1746",1954,"1996-06-05","monthly","Olomouc",0,"F","NA","NA","NA","NA","NA",4410,12,63,19779,1000
"1747",1955,"1995-01-07","monthly","Semily",0,"F","NA","NA","NA","NA","NA",3870,15,91,21913,600
"1748",1956,"1997-05-23","monthly","Vyskov",0,"F","NA","NA","NA","NA","NA",12800,15,48,58534,300
"1749",1957,"1996-09-18","monthly","Decin",1,"F","NA","NA","NA","NA","NA",11200,15,68,43072,800
"1750",1958,"1994-10-24","monthly","Teplice",0,"F","NA","NA","NA","NA","NA",12500,15,97,46921,600
"1751",1959,"1993-12-24","monthly","Uherske Hradiste",0,"F","NA","NA","NA","NA","NA",11100,15,118,50387,600
"1752",1960,"1997-12-04","monthly","Tachov",0,"F","NA","NA","NA","NA","NA",4350,12,27,20509,700
"1753",1961,"1995-08-30","monthly","Rakovnik",0,"F","NA","NA","NA","NA","NA",8700,12,78,34180,800
"1754",1962,"1996-02-24","monthly","Vsetin",0,"F","NA","NA","NA","NA","NA",69710,15,69,134061,200
"1755",1963,"1996-02-03","monthly","Havlickuv Brod",1,"F","NA","NA","NA","NA","NA",44800,15,72,114627,400
"1756",1964,"1996-02-12","monthly","Klatovy",1,"F","NA","NA","NA","NA","NA",10500,15,66,29900,1100
"1757",1966,"1993-02-12","monthly","Plzen - jih",0,"F","NA","NA","NA","NA","NA",42400,15,144,74896,900
"1758",1969,"1994-04-02","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",17600,15,119,44771,800
"1759",1970,"1993-12-08","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",41120,15,124,100035,900
"1760",1971,"1995-08-04","monthly","Usti nad Labem",0,"F","NA","NA","NA","NA","NA",27300,15,97,64786,800
"1761",1972,"1993-01-02","monthly","Vsetin",0,"F","NA","NA","NA","NA","NA",5950,15,145,34913,400
"1762",1973,"1996-06-05","monthly","Novy Jicin",0,"F","NA","NA","NA","NA","NA",3510,11,63,25866,600
"1763",1974,"1995-06-01","monthly","Havlickuv Brod",0,"F","NA","NA","NA","NA","NA",14000,3,47,33236,300
"1764",1975,"1994-09-07","monthly","Prachatice",0,"F","NA","NA","NA","NA","NA",28600,15,107,55869,200
"1765",1976,"1997-03-25","monthly","Plzen - mesto",0,"F","NA","NA","NA","NA","NA",22200,15,46,57008,400
"1766",1977,"1996-02-03","monthly","Usti nad Labem",0,"F","NA","NA","NA","NA","NA",22000,15,74,42526,200
"1767",1979,"1993-01-11","monthly","Plzen - mesto",0,"F","NA","NA","NA","NA","NA",3900,2,139,26722,900
"1768",1980,"1996-03-16","monthly","Semily",0,"F","NA","NA","NA","NA","NA",15479,15,79,53175,700
"1769",1981,"1993-10-08","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",8970,15,121,33031,900
"1770",1982,"1997-05-08","monthly","Kutna Hora",0,"F","NA","NA","NA","NA","NA",38240,15,42,61508,500
"1771",1983,"1997-12-25","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",37600,15,26,82616,800
"1772",1984,"1993-11-07","monthly","Opava",0,"F","NA","NA","NA","NA","NA",38720,15,127,81328,800
"1773",1985,"1996-07-29","monthly","Strakonice",1,"F","NA","NA","NA","NA","NA",42925,8,68,64889,600
"1774",1986,"1995-04-04","monthly","Nachod",0,"F","NA","NA","NA","NA","NA",18504,15,94,50131,1100
"1775",1987,"1994-03-17","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",31520,15,116,68971,900
"1776",1988,"1996-12-30","monthly","Olomouc",0,"F","NA","NA","NA","NA","NA",11840,5,63,36122,300
"1777",1989,"1994-09-21","monthly","Rychnov nad Kneznou",1,"F","NA","NA","NA","NA","NA",10250,15,99,32606,200
"1778",1990,"1993-06-09","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",3600,9,135,33166,600
"1779",1991,"1996-11-16","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",32763,15,52,93822,800
"1780",1992,"1997-09-27","monthly","Rychnov nad Kneznou",1,"F","NA","NA","NA","NA","NA",11300,13,34,34369,1100
"1781",1993,"1994-10-30","monthly","Frydek - Mistek",0,"T","68400","5700","12","expired","TRUE",64400,2,98,124297,-4294
"1782",1994,"1995-07-19","monthly","Havlickuv Brod",0,"F","NA","NA","NA","NA","NA",54600,15,97,119606,1100
"1783",1995,"1997-07-18","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",5508,15,31,30647,600
"1784",1997,"1996-09-05","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",7400,15,57,41102,600
"1785",1998,"1993-06-17","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",35202,15,134,103477,900
"1786",1999,"1993-06-06","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",39200,15,134,84400,300
"1787",2000,"1997-08-06","monthly","Kolin",0,"T","290820","4847","60","current","FALSE",28840,14,36,76259,900
"1788",2001,"1994-05-19","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",58653,15,113,115597,1000
"1789",2002,"1993-04-08","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",12400,15,134,42652,400
"1790",2003,"1995-11-27","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",70450,15,75,135329,1100
"1791",2004,"1996-08-04","monthly","Havlickuv Brod",0,"F","NA","NA","NA","NA","NA",36614,15,60,105528,700
"1792",2005,"1997-05-11","monthly","Jindrichuv Hradec",0,"F","NA","NA","NA","NA","NA",8700,15,47,38507,700
"1793",2006,"1997-06-16","monthly","Klatovy",1,"F","NA","NA","NA","NA","NA",5261,4,33,29120,700
